sample	xhet	inferred	supplied
sample_05479	0.006032	NA	1
sample_05480	0.008188	NA	1
sample_05481	0.010819	NA	1
sample_05482	0.012095	NA	1
sample_05483	0.276052	NA	2
sample_05484	0.249231	NA	2
sample_05485	0.010693	NA	1
sample_05486	0.24294	NA	2
sample_05487	0.012037	NA	1
sample_05488	0.110086	NA	2
sample_05489	0.012895	NA	1
sample_05490	0.2677	NA	2
sample_05491	0.203201	NA	2
sample_05492	0.007891	NA	1
sample_05493	0.140344	NA	2
sample_05494	0.010423	NA	1
sample_05495	0.254413	NA	2
sample_05496	0.229941	NA	2
sample_05497	0.269067	NA	2
sample_05498	0.008163	NA	1
sample_05499	0.010023	NA	1
sample_05500	0.272275	NA	2
sample_05501	0.119448	NA	2
sample_05502	0.008747	NA	1
sample_05503	0.009243	NA	1
sample_05504	0.010116	NA	1
sample_05505	0.179141	NA	2
sample_05506	0.186944	NA	2
sample_05507	0.269266	NA	2
sample_05508	0.008167	NA	1
sample_05509	0.250041	NA	2
sample_05510	0.256667	NA	2
sample_05511	0.271245	NA	2
sample_05512	0.010493	NA	1
sample_05513	0.009295	NA	1
sample_05514	0.009649	NA	1
sample_05515	0.009076	NA	1
sample_05516	0.213377	NA	2
sample_05517	0.139955	NA	2
sample_05518	0.26621	NA	2
sample_05519	0.008625	NA	1
sample_05520	0.230604	NA	2
sample_05521	0.211553	NA	2
sample_05522	0.010661	NA	1
sample_05523	0.013332	NA	1
sample_05524	0.009769	NA	1
sample_05525	0.0079	NA	1
sample_05526	0.244187	NA	2
sample_05527	0.291042	NA	2
sample_05528	0.204508	NA	2
sample_05529	0.203925	NA	2
sample_05530	0.011447	NA	1
sample_05531	0.24608	NA	2
sample_05532	0.011725	NA	1
sample_05533	0.010405	NA	1
sample_05534	0.012234	NA	1
sample_05535	0.27702	NA	2
sample_05536	0.221354	NA	2
sample_05537	0.210452	NA	2
sample_05538	0.010873	NA	1
sample_05539	0.289223	NA	2
sample_05540	0.244477	NA	2
sample_05541	0.009944	NA	1
sample_05542	0.011723	NA	1
sample_05543	0.241544	NA	2
sample_05544	0.010401	NA	1
sample_05545	0.256025	NA	2
sample_05546	0.242342	NA	2
sample_05547	0.011317	NA	1
sample_05548	0.238311	NA	2
sample_05549	0.253219	NA	2
sample_05550	0.268967	NA	2
sample_05551	0.013592	NA	1
sample_05552	0.246334	NA	2
sample_05553	0.010593	NA	1
sample_05554	0.26999	NA	2
sample_05555	0.236225	NA	2
sample_05556	0.011792	NA	1
sample_05557	0.232166	NA	2
sample_05558	0.255552	NA	2
sample_05559	0.205661	NA	2
sample_05560	0.010913	NA	1
sample_05561	0.264652	NA	2
sample_05562	0.008963	NA	1
sample_05563	0.008876	NA	1
sample_05564	0.258631	NA	2
sample_05565	0.275091	NA	2
sample_05566	0.189715	NA	2
sample_05567	0.227331	NA	2
sample_05568	0.239602	NA	2
sample_05569	0.247883	NA	2
sample_05570	0.007425	NA	1
sample_05571	0.240643	NA	2
sample_05572	0.229817	NA	2
sample_05573	0.241758	NA	2
sample_05574	0.010533	NA	1
sample_05575	0.249588	NA	2
sample_05576	0.286616	NA	2
sample_05577	0.261335	NA	2
sample_05578	0.265372	NA	2
sample_05579	0.008924	NA	1
sample_05580	0.214646	NA	2
sample_05581	0.216724	NA	2
sample_05582	0.009613	NA	1
sample_05583	0.220293	NA	2
sample_05584	0.010368	NA	1
sample_05585	0.008778	NA	1
sample_05586	0.011359	NA	1
sample_05587	0.011071	NA	1
sample_05588	0.011056	NA	1
sample_05589	0.011475	NA	1
sample_05590	0.283356	NA	2
sample_05591	0.010025	NA	1
sample_05592	0.011296	NA	1
sample_05593	0.011127	NA	1
sample_05594	0.242494	NA	2
sample_05595	0.010803	NA	1
sample_05596	0.010898	NA	1
sample_05597	0.251093	NA	2
sample_05598	0.009856	NA	1
sample_05599	0.224621	NA	2
sample_05600	0.009913	NA	1
sample_05601	0.009179	NA	1
sample_05602	0.267227	NA	2
sample_05603	0.228059	NA	2
sample_05604	0.209294	NA	2
sample_05605	0.172296	NA	2
sample_05606	0.010934	NA	1
sample_05607	0.269141	NA	2
sample_05608	0.009521	NA	1
sample_05609	0.007296	NA	1
sample_05610	0.234749	NA	2
sample_05611	0.293707	NA	2
sample_05612	0.268896	NA	2
sample_05613	0.244758	NA	2
sample_05614	0.226186	NA	2
sample_05615	0.221399	NA	2
sample_05616	0.288543	NA	2
sample_05617	0.261338	NA	2
sample_05618	0.224151	NA	2
sample_05619	0.011049	NA	1
sample_05620	0.225103	NA	2
sample_05621	0.231519	NA	2
sample_05622	0.008704	NA	1
sample_05623	0.009101	NA	1
sample_05624	0.010062	NA	1
sample_05625	0.010647	NA	1
sample_05626	0.238402	NA	2
sample_05627	0.200176	NA	2
sample_05628	0.009411	NA	1
sample_05629	0.273659	NA	2
sample_05630	0.009755	NA	1
sample_05631	0.009337	NA	1
sample_05632	0.009512	NA	1
sample_05633	0.251746	NA	2
sample_05634	0.010806	NA	1
sample_05635	0.274519	NA	2
sample_05636	0.010182	NA	1
sample_05637	0.287603	NA	2
sample_05638	0.297335	NA	2
sample_05639	0.230753	NA	2
sample_05640	0.301412	NA	2
sample_05641	0.008417	NA	1
sample_05642	0.011552	NA	1
sample_05643	0.010151	NA	1
sample_05644	0.219458	NA	2
sample_05645	0.288081	NA	2
sample_05646	0.008387	NA	1
sample_05647	0.010707	NA	1
sample_05648	0.202826	NA	2
sample_05649	0.237558	NA	2
sample_05650	0.010615	NA	1
sample_05651	0.264856	NA	2
sample_05652	0.099607	NA	1
sample_05653	0.007255	NA	1
sample_05654	0.010743	NA	1
sample_05655	0.194211	NA	2
sample_05656	0.009968	NA	1
sample_05657	0.010956	NA	1
sample_05658	0.290384	NA	2
sample_05659	0.248294	NA	2
sample_05660	0.007923	NA	1
sample_05661	0.232122	NA	2
sample_05662	0.010094	NA	1
sample_05663	0.010428	NA	1
sample_05664	0.229714	NA	2
sample_05665	0.243189	NA	2
sample_05666	0.244815	NA	2
sample_05667	0.009308	NA	1
sample_05668	0.292316	NA	2
sample_05669	0.008303	NA	1
sample_05670	0.011116	NA	1
sample_05671	0.214062	NA	2
sample_05672	0.008482	NA	1
sample_05673	0.287074	NA	2
sample_05674	0.011457	NA	1
sample_05675	0.012769	NA	1
sample_05676	0.008947	NA	1
sample_05677	0.242498	NA	2
sample_05678	0.010724	NA	1
sample_05679	0.01089	NA	1
sample_05680	0.008649	NA	1
sample_05681	0.011137	NA	1
sample_05682	0.008267	NA	1
sample_05683	0.00924	NA	1
sample_05684	0.201341	NA	2
sample_05685	0.011078	NA	1
sample_05686	0.303936	NA	2
sample_05687	0.268399	NA	2
sample_05688	0.216991	NA	2
sample_05689	0.242924	NA	2
sample_05690	0.008959	NA	1
sample_05691	0.012337	NA	1
sample_05692	0.266765	NA	2
sample_05693	0.009513	NA	1
sample_05694	0.011737	NA	1
sample_05695	0.010428	NA	1
sample_05696	0.27523	NA	2
sample_05697	0.011746	NA	1
sample_05698	0.010231	NA	1
sample_05699	0.010587	NA	1
sample_05700	0.009047	NA	1
sample_05701	0.229877	NA	2
sample_05702	0.012191	NA	1
sample_05703	0.011738	NA	1
sample_05704	0.008014	NA	1
sample_05705	0.009711	NA	1
sample_05706	0.242875	NA	2
sample_05707	0.010755	NA	1
sample_05708	0.008559	NA	1
sample_05709	0.010684	NA	1
sample_05710	0.01053	NA	1
sample_05711	0.011443	NA	1
sample_05712	0.009205	NA	1
sample_05713	0.222996	NA	2
sample_05714	0.135212	NA	1
sample_05715	0.246732	NA	2
sample_05716	0.009275	NA	1
sample_05717	0.009982	NA	1
sample_05718	0.006327	NA	1
sample_05719	0.200699	NA	2
sample_05720	0.008549	NA	1
sample_05721	0.257596	NA	2
sample_05722	0.534187	NA	2
sample_05723	0.220088	NA	2
sample_05724	0.225076	NA	2
sample_05725	0.008858	NA	1
sample_05726	0.011281	NA	1
sample_05727	0.011661	NA	1
sample_05728	0.261281	NA	2
sample_05729	0.286864	NA	2
sample_05730	0.256354	NA	2
sample_05731	0.010078	NA	1
sample_05732	0.010437	NA	1
sample_05733	0.01055	NA	1
sample_05734	0.466004	NA	2
sample_05735	0.008413	NA	1
sample_05736	0.008944	NA	1
sample_05737	0.011036	NA	1
sample_05738	0.01118	NA	1
sample_05739	0.011022	NA	1
sample_05740	0.011235	NA	1
sample_05741	0.00947	NA	1
sample_05742	0.008427	NA	1
sample_05743	0.009574	NA	1
sample_05744	0.242555	NA	2
sample_05745	0.008267	NA	1
sample_05746	0.011526	NA	1
sample_05747	0.275395	NA	2
sample_05748	0.301627	NA	2
sample_05749	0.011291	NA	1
sample_05750	0.011002	NA	1
sample_05751	0.008177	NA	1
sample_05752	0.007056	NA	1
sample_05753	0.206021	NA	2
sample_05754	0.283558	NA	2
sample_05755	0.240905	NA	2
sample_05756	0.009052	NA	1
sample_05757	0.216835	NA	2
sample_05758	0.252604	NA	2
sample_05759	0.010296	NA	1
sample_05760	0.010896	NA	1
sample_05761	0.289402	NA	2
sample_05762	0.172257	NA	2
sample_05763	0.232804	NA	2
sample_05764	0.225684	NA	2
sample_05765	0.22812	NA	2
sample_05766	0.283236	NA	2
sample_05767	0.265535	NA	2
sample_05768	0.276216	NA	2
sample_05769	0.010894	NA	1
sample_05770	0.207634	NA	2
sample_05771	0.270058	NA	2
sample_05772	0.010368	NA	1
sample_05773	0.010457	NA	1
sample_05774	0.266061	NA	2
sample_05775	0.256034	NA	2
sample_05776	0.212919	NA	2
sample_05777	0.011334	NA	1
sample_05778	0.007061	NA	1
sample_05779	0.011624	NA	1
sample_05780	0.012606	NA	1
sample_05781	0.112657	NA	2
sample_05782	0.254114	NA	2
sample_05783	0.23856	NA	2
sample_05784	0.215214	NA	2
sample_05785	0.01071	NA	1
sample_05786	0.274764	NA	2
sample_05787	0.122514	NA	1
sample_05788	0.009946	NA	1
sample_05789	0.23947	NA	2
sample_05790	0.262504	NA	2
sample_05791	0.007766	NA	1
sample_05792	0.233998	NA	2
sample_05793	0.010966	NA	1
sample_05794	0.106458	NA	1
sample_05795	0.312856	NA	2
sample_05796	0.234757	NA	2
sample_05797	0.29105	NA	2
sample_05798	0.119935	NA	2
sample_05799	0.011139	NA	1
sample_05800	0.224564	NA	2
sample_05801	0.227411	NA	2
sample_05802	0.341926	NA	2
sample_05803	0.282939	NA	2
sample_05804	0.007763	NA	1
sample_05805	0.24843	NA	2
sample_05806	0.249641	NA	2
sample_05807	0.009809	NA	1
sample_05808	0.286794	NA	2
sample_05809	0.224154	NA	2
sample_05810	0.218476	NA	2
sample_05811	0.276147	NA	2
sample_05812	0.260925	NA	2
sample_05813	0.276267	NA	2
sample_05814	0.010755	NA	1
sample_05815	0.269408	NA	2
sample_05816	0.290789	NA	2
sample_05817	0.006773	NA	1
sample_05818	0.21472	NA	2
sample_05819	0.2888	NA	2
sample_05820	0.008673	NA	1
sample_05821	0.008908	NA	1
sample_05822	0.012224	NA	1
sample_05823	0.172171	NA	2
sample_05824	0.006198	NA	1
sample_05825	0.273612	NA	2
sample_05826	0.008964	NA	1
sample_05827	0.248026	NA	2
sample_05828	0.009019	NA	1
sample_05829	0.24284	NA	2
sample_05830	0.009799	NA	1
sample_05831	0.155383	NA	1
sample_05832	0.197914	NA	2
sample_05833	0.230249	NA	2
sample_05834	0.258307	NA	2
sample_05835	0.009498	NA	1
sample_05836	0.008366	NA	1
sample_05837	0.231218	NA	2
sample_05838	0.0122	NA	1
sample_05839	0.267145	NA	2
sample_05840	0.288713	NA	2
sample_05841	0.013092	NA	1
sample_05842	0.252074	NA	2
sample_05843	0.260381	NA	2
sample_05844	0.132203	NA	1
sample_05845	0.008922	NA	1
sample_05846	0.249434	NA	2
sample_05847	0.00947	NA	1
sample_05848	0.21192	NA	2
sample_05849	0.248875	NA	2
sample_05850	0.010194	NA	1
sample_05851	0.290627	NA	2
sample_05852	0.273351	NA	2
sample_05853	0.270259	NA	2
sample_05854	0.25553	NA	2
sample_05855	0.012585	NA	1
sample_05856	0.248313	NA	2
sample_05857	0.226322	NA	2
sample_05858	0.279	NA	2
sample_05859	0.259761	NA	2
sample_05860	0.221696	NA	2
sample_05861	0.246724	NA	2
sample_05862	0.009759	NA	1
sample_05863	0.010803	NA	1
sample_05864	0.253375	NA	2
sample_05865	0.25664	NA	2
sample_05866	0.283129	NA	2
sample_05867	0.20382	NA	2
sample_05868	0.25206	NA	2
sample_05869	0.009647	NA	1
sample_05870	0.009081	NA	1
sample_05871	0.202591	NA	2
sample_05872	0.231909	NA	2
sample_05873	0.278885	NA	2
sample_05874	0.176932	NA	2
sample_05875	0.243731	NA	2
sample_05876	0.012204	NA	1
sample_05877	0.009295	NA	1
sample_05878	0.254688	NA	2
sample_05879	0.009012	NA	1
sample_05880	0.011184	NA	1
sample_05881	0.012238	NA	1
sample_05882	0.111427	NA	1
sample_05883	0.012444	NA	1
sample_05884	0.20613	NA	2
sample_05885	0.231438	NA	2
sample_05886	0.195271	NA	2
sample_05887	0.010831	NA	1
sample_05888	0.264617	NA	2
sample_05889	0.257095	NA	2
sample_05890	0.008412	NA	1
sample_05891	0.009255	NA	1
sample_05892	0.221693	NA	2
sample_05893	0.24752	NA	2
sample_05894	0.243522	NA	2
sample_05895	0.01171	NA	1
sample_05896	0.010358	NA	1
sample_05897	0.009648	NA	1
sample_05898	0.00897	NA	1
sample_05899	0.226168	NA	2
sample_05900	0.271749	NA	2
sample_05901	0.21341	NA	2
sample_05902	0.005414	NA	1
sample_05903	0.012158	NA	1
sample_05904	0.007889	NA	1
sample_05905	0.198123	NA	2
sample_05906	0.008989	NA	1
sample_05907	0.235235	NA	2
sample_05908	0.216403	NA	2
sample_05909	0.28344	NA	2
sample_05910	0.009955	NA	1
sample_05911	0.244226	NA	2
sample_05912	0.22984	NA	2
sample_05913	0.136133	NA	1
sample_05914	0.009404	NA	1
sample_05915	0.139007	NA	2
sample_05916	0.267843	NA	2
sample_05917	0.010605	NA	1
sample_05918	0.009759	NA	1
sample_05919	0.28981	NA	2
sample_05920	0.242836	NA	2
sample_05921	0.288714	NA	2
sample_05922	0.287122	NA	2
sample_05923	0.012915	NA	1
sample_05924	0.262839	NA	2
sample_05925	0.009914	NA	1
sample_05926	0.013737	NA	1
sample_05927	0.011585	NA	1
sample_05928	0.240763	NA	2
sample_05929	0.268136	NA	2
sample_05930	0.008229	NA	1
sample_05931	0.258402	NA	2
sample_05932	0.012256	NA	1
sample_05933	0.008345	NA	1
sample_05934	0.006574	NA	1
sample_05935	0.009627	NA	1
sample_05936	0.010731	NA	1
sample_05937	0.008664	NA	1
sample_05938	0.26537	NA	2
sample_05939	0.009889	NA	1
sample_05940	0.252889	NA	2
sample_05941	0.011956	NA	1
sample_05942	0.010531	NA	1
sample_05943	0.247256	NA	2
sample_05944	0.149596	NA	1
sample_05945	0.262427	NA	2
sample_05946	0.012219	NA	1
sample_05947	0.006896	NA	1
sample_05948	0.009044	NA	1
sample_05949	0.246363	NA	2
sample_05950	0.22822	NA	2
sample_05951	0.011456	NA	1
sample_05952	0.010656	NA	1
sample_05953	0.19966	NA	2
sample_05954	0.009356	NA	1
sample_05955	0.2297	NA	2
sample_05956	0.010083	NA	1
sample_05957	0.009936	NA	1
sample_05958	0.266413	NA	2
sample_05959	0.009484	NA	1
sample_05960	0.271464	NA	2
sample_05961	0.226825	NA	2
sample_05962	0.008562	NA	1
sample_05963	0.273162	NA	2
sample_05964	0.007483	NA	1
sample_05965	0.21453	NA	2
sample_05966	0.118234	NA	2
sample_05967	0.241369	NA	2
sample_05968	0.00994	NA	1
sample_05969	0.010716	NA	1
sample_05970	0.010404	NA	1
sample_05971	0.009543	NA	1
sample_05972	0.010073	NA	1
sample_05973	0.011223	NA	1
sample_05974	0.011755	NA	1
sample_05975	0.277105	NA	2
sample_05976	0.249094	NA	2
sample_05977	0.320404	NA	2
sample_05978	0.011943	NA	1
sample_05979	0.293987	NA	2
sample_05980	0.244585	NA	2
sample_05981	0.265684	NA	2
sample_05982	0.303737	NA	2
sample_05983	0.215303	NA	2
sample_05984	0.249107	NA	2
sample_05985	0.238842	NA	2
sample_05986	0.011252	NA	1
sample_05987	0.219209	NA	2
sample_05988	0.269584	NA	2
sample_05989	0.243805	NA	2
sample_05990	0.240589	NA	2
sample_05991	0.01115	NA	1
sample_05992	0.243621	NA	2
sample_05993	0.285227	NA	2
sample_05994	0.229801	NA	2
sample_05995	0.262246	NA	2
sample_05996	0.211877	NA	2
sample_05997	0.010812	NA	1
sample_05998	0.241112	NA	2
sample_05999	0.006606	NA	1
sample_06000	0.253542	NA	2
sample_06001	0.259915	NA	2
sample_06002	0.254323	NA	2
sample_06003	0.217299	NA	2
sample_06004	0.011075	NA	1
sample_06005	0.22887	NA	2
sample_06006	0.009889	NA	1
sample_06007	0.247342	NA	2
sample_06008	0.257158	NA	2
sample_06009	0.271755	NA	2
sample_06010	0.234892	NA	2
sample_06011	0.011945	NA	1
sample_06012	0.009596	NA	1
sample_06013	0.009315	NA	1
sample_06014	0.287461	NA	2
sample_06015	0.239878	NA	2
sample_06016	0.010944	NA	1
sample_06017	0.010585	NA	1
sample_06018	0.010018	NA	1
sample_06019	0.256688	NA	2
sample_06020	0.203787	NA	2
sample_06021	0.010784	NA	1
sample_06022	0.301209	NA	2
sample_06023	0.008736	NA	1
sample_06024	0.007381	NA	1
sample_06025	0.246914	NA	2
sample_06026	0.220336	NA	2
sample_06027	0.278732	NA	2
sample_06028	0.276956	NA	2
sample_06029	0.252098	NA	2
sample_06030	0.011645	NA	1
sample_06031	0.213426	NA	2
sample_06032	0.092785	NA	1
sample_06033	0.201595	NA	2
sample_06034	0.00933	NA	1
sample_06035	0.185608	NA	2
sample_06036	0.225023	NA	2
sample_06037	0.26655	NA	2
sample_06038	0.012089	NA	1
sample_06039	0.108744	NA	1
sample_06040	0.010809	NA	1
sample_06041	0.009888	NA	1
sample_06042	0.124744	NA	1
sample_06043	0.007453	NA	1
sample_06044	0.238548	NA	2
sample_06045	0.268303	NA	2
sample_06046	0.230919	NA	2
sample_06047	0.29378	NA	2
sample_06048	0.007418	NA	1
sample_06049	0.012876	NA	1
sample_06050	0.279382	NA	2
sample_06051	0.211734	NA	2
sample_06052	0.009999	NA	1
sample_06053	0.009816	NA	1
sample_06054	0.011544	NA	1
sample_06055	0.232106	NA	2
sample_06056	0.299378	NA	2
sample_06057	0.198276	NA	2
sample_06058	0.009843	NA	1
sample_06059	0.010714	NA	1
sample_06060	0.011991	NA	1
sample_06061	0.009915	NA	1
sample_06062	0.288942	NA	2
sample_06063	0.008943	NA	1
sample_06064	0.009506	NA	1
sample_06065	0.302832	NA	2
sample_06066	0.130978	NA	2
sample_06067	0.270176	NA	2
sample_06068	0.238897	NA	2
sample_06069	0.009605	NA	1
sample_06070	0.013046	NA	1
sample_06071	0.268697	NA	2
sample_06072	0.012711	NA	1
sample_06073	0.207153	NA	2
sample_06074	0.287608	NA	2
sample_06075	0.007787	NA	1
sample_06076	0.235418	NA	2
sample_06077	0.260954	NA	2
sample_06078	0.010612	NA	1
sample_06079	0.251107	NA	2
sample_06080	0.009253	NA	1
sample_06081	0.012866	NA	1
sample_06082	0.242637	NA	2
sample_06083	0.008495	NA	1
sample_06084	0.113848	NA	2
sample_06085	0.010876	NA	1
sample_06086	0.104445	NA	2
sample_06087	0.212759	NA	2
sample_06088	0.009418	NA	1
sample_06089	0.275147	NA	2
sample_06090	0.301361	NA	2
sample_06091	0.192998	NA	2
sample_06092	0.009599	NA	1
sample_06093	0.011456	NA	1
sample_06094	0.010222	NA	1
sample_06095	0.010765	NA	1
sample_06096	0.010586	NA	1
sample_06097	0.012064	NA	1
sample_06098	0.212579	NA	2
sample_06099	0.225583	NA	2
sample_06100	0.011069	NA	1
sample_06101	0.010603	NA	1
sample_06102	0.008329	NA	1
sample_06103	0.127874	NA	1
sample_06104	0.27537	NA	2
sample_06105	0.253601	NA	2
sample_06106	0.246511	NA	2
sample_06107	0.009964	NA	1
sample_06108	0.009914	NA	1
sample_06109	0.252127	NA	2
sample_06110	0.216947	NA	2
sample_06111	0.009667	NA	1
sample_06112	0.012945	NA	1
sample_06113	0.272527	NA	2
sample_06114	0.009216	NA	1
sample_06115	0.280787	NA	2
sample_06116	0.0818	NA	2
sample_06117	0.010184	NA	1
sample_06118	0.00952	NA	1
sample_06119	0.010086	NA	1
sample_06120	0.238075	NA	2
sample_06121	0.213025	NA	2
sample_06122	0.237131	NA	2
sample_06123	0.008882	NA	1
sample_06124	0.274077	NA	2
sample_06125	0.280682	NA	2
sample_06126	0.288203	NA	2
sample_06127	0.008134	NA	1
sample_06128	0.010948	NA	1
sample_06129	0.011171	NA	1
sample_06130	0.283626	NA	2
sample_06131	0.252215	NA	2
sample_06132	0.225417	NA	2
sample_06133	0.288476	NA	2
sample_06134	0.010479	NA	1
sample_06135	0.010141	NA	1
sample_06136	0.009655	NA	1
sample_06137	0.008505	NA	1
sample_06138	0.259048	NA	2
sample_06139	0.009335	NA	1
sample_06140	0.239968	NA	2
sample_06141	0.236794	NA	2
sample_06142	0.262105	NA	2
sample_06143	0.271675	NA	2
sample_06144	0.22103	NA	2
sample_06145	0.010969	NA	1
sample_06146	0.283735	NA	2
sample_06147	0.008371	NA	1
sample_06148	0.013158	NA	1
sample_06149	0.222601	NA	2
sample_06150	0.311174	NA	2
sample_06151	0.228448	NA	2
sample_06152	0.109316	NA	1
sample_06153	0.00719	NA	1
sample_06154	0.009165	NA	1
sample_06155	0.010404	NA	1
sample_06156	0.247873	NA	2
sample_06157	0.221762	NA	2
sample_06158	0.00904	NA	1
sample_06159	0.199488	NA	2
sample_06160	0.01062	NA	1
sample_06161	0.310402	NA	2
sample_06162	0.00959	NA	1
sample_06163	0.238425	NA	2
sample_06164	0.246634	NA	2
sample_06165	0.216391	NA	2
sample_06166	0.010696	NA	1
sample_06167	0.009149	NA	1
sample_06168	0.009997	NA	1
sample_06169	0.009981	NA	1
sample_06170	0.192753	NA	2
sample_06171	0.186375	NA	2
sample_06172	0.232163	NA	2
sample_06173	0.246965	NA	2
sample_06174	0.011199	NA	1
sample_06175	0.010839	NA	1
sample_06176	0.009364	NA	1
sample_06177	0.210608	NA	2
sample_06178	0.011151	NA	1
sample_06179	0.1139	NA	1
sample_06180	0.276829	NA	2
sample_06181	0.008898	NA	1
sample_06182	0.007348	NA	1
sample_06183	0.008239	NA	1
sample_06184	0.009244	NA	1
sample_06185	0.010394	NA	1
sample_06186	0.209312	NA	2
sample_06187	0.009081	NA	1
sample_06188	0.262181	NA	2
sample_06189	0.216803	NA	2
sample_06190	0.010437	NA	1
sample_06191	0.280121	NA	2
sample_06192	0.009196	NA	1
sample_06193	0.010662	NA	1
sample_06194	0.009108	NA	1
sample_06195	0.011947	NA	1
sample_06196	0.009617	NA	1
sample_06197	0.213503	NA	2
sample_06198	0.009579	NA	1
sample_06199	0.276709	NA	2
sample_06200	0.009159	NA	1
sample_06201	0.010875	NA	1
sample_06202	0.011089	NA	1
sample_06203	0.268012	NA	2
sample_06204	0.008121	NA	1
sample_06205	0.266471	NA	2
sample_06206	0.286823	NA	2
sample_06207	0.226012	NA	2
sample_06208	0.272758	NA	2
sample_06209	0.010851	NA	1
sample_06210	0.010615	NA	1
sample_06211	0.263928	NA	2
sample_06212	0.217349	NA	2
sample_06213	0.011907	NA	1
sample_06214	0.012166	NA	1
sample_06215	0.247332	NA	2
sample_06216	0.28057	NA	2
sample_06217	0.008821	NA	1
sample_06218	0.009205	NA	1
sample_06219	0.011448	NA	1
sample_06220	0.010285	NA	1
sample_06221	0.23272	NA	2
sample_06222	0.011665	NA	1
sample_06223	0.215223	NA	2
sample_06224	0.0098	NA	1
sample_06225	0.011643	NA	1
sample_06226	0.27006	NA	2
sample_06227	0.00867	NA	1
sample_06228	0.321109	NA	2
sample_06229	0.010558	NA	1
sample_06230	0.344938	NA	2
sample_06231	0.230257	NA	2
sample_06232	0.244682	NA	2
sample_06233	0.097588	NA	1
sample_06234	0.010685	NA	1
sample_06235	0.009503	NA	1
sample_06236	0.193374	NA	2
sample_06237	0.260188	NA	2
sample_06238	0.270381	NA	2
sample_06239	0.274366	NA	2
sample_06240	0.253708	NA	2
sample_06241	0.263458	NA	2
sample_06242	0.008886	NA	1
sample_06243	0.007325	NA	1
sample_06244	0.010425	NA	1
sample_06245	0.253635	NA	2
sample_06246	0.009619	NA	1
sample_06247	0.493222	NA	2
sample_06248	0.008129	NA	1
sample_06249	0.010786	NA	1
sample_06250	0.328457	NA	2
sample_06251	0.008499	NA	1
sample_06252	0.204375	NA	2
sample_06253	0.009264	NA	1
sample_06254	0.217762	NA	2
sample_06255	0.00887	NA	1
sample_06256	0.292166	NA	2
sample_06257	0.226916	NA	2
sample_06258	0.010567	NA	1
sample_06259	0.007319	NA	1
sample_06260	0.007618	NA	1
sample_06261	0.232728	NA	2
sample_06262	0.103263	NA	1
sample_06263	0.252056	NA	2
sample_06264	0.009512	NA	1
sample_06265	0.135859	NA	1
sample_06266	0.010852	NA	1
sample_06267	0.537222	NA	2
sample_06268	0.009586	NA	1
sample_06269	0.009689	NA	1
sample_06270	0.011001	NA	1
sample_06271	0.239482	NA	2
sample_06272	0.010072	NA	1
sample_06273	0.303251	NA	2
sample_06274	0.009015	NA	1
sample_06275	0.126474	NA	1
sample_06276	0.00933	NA	1
sample_06277	0.238926	NA	2
sample_06278	0.009856	NA	1
